provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
AB,2020-03-20,166,50,1,0,115
AL,2020-03-20,30,29,1,0,0
AV,2020-03-20,71,68,3,0,0
B,2020-03-20,1611,1537,0,7,67
BA,2020-03-20,57,55,2,0,0
BI,2020-03-20,328,305,0,0,23
BU,2020-03-20,95,71,24,0,0
C,2020-03-20,186,184,0,0,2
CA,2020-03-20,68,65,3,0,0
CC,2020-03-20,102,73,29,0,0
CE,2020-03-20,7,0,1,0,6
CO,2020-03-20,52,49,3,0,0
CR,2020-03-20,387,118,3,5,261
CS,2020-03-20,58,55,3,0,0
CU,2020-03-20,90,35,2,1,52
GC,2020-03-20,30,30,0,0,0
GI,2020-03-20,146,127,0,0,19
GR,2020-03-20,147,145,2,0,0
GU,2020-03-20,89,28,0,0,61
H,2020-03-20,28,25,3,0,0
HU,2020-03-20,32,32,0,0,0
J,2020-03-20,109,99,10,0,0
L,2020-03-20,73,68,0,0,5
LE,2020-03-20,147,123,24,0,0
LO,2020-03-20,191,190,1,0,0
LU,2020-03-20,41,41,0,0,0
M,2020-03-20,3113,3108,1,0,4
MA,2020-03-20,203,190,13,0,0
ME,2020-03-20,4,4,0,0,0
MU,2020-03-20,122,86,36,0,0
NA,2020-03-20,328,229,98,0,1
O,2020-03-20,83,83,0,0,0
OR,2020-03-20,101,100,1,0,0
P,2020-03-20,53,49,4,0,0
PM,2020-03-20,97,95,2,0,0
PO,2020-03-20,142,137,3,0,2
S,2020-03-20,143,143,0,0,0
SA,2020-03-20,164,147,17,0,0
SE,2020-03-20,158,146,12,0,0
SG,2020-03-20,156,139,17,0,0
SO,2020-03-20,90,73,17,0,0
SS,2020-03-20,112,106,0,0,6
T,2020-03-20,66,61,0,0,5
TE,2020-03-20,24,24,0,0,0
TF,2020-03-20,87,81,0,0,6
TO,2020-03-20,202,78,2,0,122
V,2020-03-20,277,241,34,0,2
VA,2020-03-20,146,138,8,0,0
VI,2020-03-20,173,172,0,0,1
Z,2020-03-20,184,184,0,0,0
ZA,2020-03-20,33,22,11,0,0
A,2020-03-21,166,148,15,0,3
AB,2020-03-21,141,36,1,0,104
AL,2020-03-21,32,31,1,0,0
AV,2020-03-21,79,76,3,0,0
B,2020-03-21,1193,1147,0,5,41
BA,2020-03-21,36,36,0,0,0
BI,2020-03-21,252,247,0,0,5
BU,2020-03-21,70,60,10,0,0
C,2020-03-21,113,112,0,0,1
CA,2020-03-21,67,65,2,0,0
CC,2020-03-21,87,68,19,0,0
CE,2020-03-21,7,0,1,0,6
CO,2020-03-21,49,47,2,0,0
CR,2020-03-21,223,69,0,1,153
CS,2020-03-21,61,58,2,0,1
CU,2020-03-21,63,22,3,0,38
GC,2020-03-21,22,19,0,0,3
GI,2020-03-21,111,103,0,0,8
GR,2020-03-21,103,99,4,0,0
GU,2020-03-21,38,10,0,0,28
H,2020-03-21,18,18,0,0,0
HU,2020-03-21,17,16,0,0,1
J,2020-03-21,59,54,4,0,1
L,2020-03-21,95,87,0,3,5
LE,2020-03-21,78,62,16,0,0
LO,2020-03-21,133,133,0,0,0
LU,2020-03-21,32,31,0,0,1
M,2020-03-21,1925,1921,1,0,3
MA,2020-03-21,109,102,7,0,0
ME,2020-03-21,3,1,0,0,2
MU,2020-03-21,83,67,15,0,1
NA,2020-03-21,206,152,54,0,0
O,2020-03-21,68,68,0,0,0
OR,2020-03-21,51,50,1,0,0
P,2020-03-21,38,37,1,0,0
PM,2020-03-21,62,61,1,0,0
PO,2020-03-21,80,79,0,0,1
S,2020-03-21,99,99,0,0,0
SA,2020-03-21,171,155,16,0,0
SE,2020-03-21,107,101,6,0,0
SG,2020-03-21,119,109,10,0,0
SO,2020-03-21,90,83,7,0,0
SS,2020-03-21,74,69,0,0,5
T,2020-03-21,49,44,0,0,5
TE,2020-03-21,13,13,0,0,0
TF,2020-03-21,63,58,0,0,5
TO,2020-03-21,155,61,1,0,93
V,2020-03-21,223,206,14,0,3
VA,2020-03-21,96,95,1,0,0
VI,2020-03-21,107,107,0,0,0
Z,2020-03-21,148,148,0,0,0
ZA,2020-03-21,24,19,5,0,0
A,2020-03-22,163,145,15,0,3
AB,2020-03-22,130,27,2,0,101
AL,2020-03-22,17,17,0,0,0
AV,2020-03-22,63,59,4,0,0
B,2020-03-22,1092,1049,0,0,43
BA,2020-03-22,53,51,2,0,0
BI,2020-03-22,226,222,0,0,4
BU,2020-03-22,62,50,12,0,0
C,2020-03-22,114,114,0,0,0
CA,2020-03-22,41,38,3,0,0
CC,2020-03-22,69,58,11,0,0
CE,2020-03-22,7,0,0,0,7
CO,2020-03-22,44,43,1,0,0
CR,2020-03-22,242,59,6,0,177
CS,2020-03-22,53,50,2,0,1
CU,2020-03-22,57,17,0,0,40
GC,2020-03-22,22,22,0,0,0
GI,2020-03-22,86,75,0,0,11
GR,2020-03-22,114,108,6,0,0
GU,2020-03-22,60,18,1,0,41
H,2020-03-22,14,14,0,0,0
HU,2020-03-22,13,13,0,0,0
J,2020-03-22,50,42,8,0,0
L,2020-03-22,72,65,0,0,7
LE,2020-03-22,103,89,14,0,0
LO,2020-03-22,108,108,0,0,0
LU,2020-03-22,17,17,0,0,0
M,2020-03-22,1660,1648,1,0,11
MA,2020-03-22,98,89,9,0,0
ME,2020-03-22,5,4,0,0,1
MU,2020-03-22,79,64,15,0,0
NA,2020-03-22,194,141,53,0,0
O,2020-03-22,75,75,0,0,0
OR,2020-03-22,40,40,0,0,0
P,2020-03-22,34,32,2,0,0
PM,2020-03-22,91,90,0,0,1
PO,2020-03-22,79,78,1,0,0
S,2020-03-22,84,84,0,0,0
SA,2020-03-22,167,152,15,0,0
SE,2020-03-22,145,138,7,0,0
SG,2020-03-22,98,91,7,0,0
SO,2020-03-22,44,38,6,0,0
SS,2020-03-22,75,71,0,0,4
T,2020-03-22,55,45,0,0,10
TE,2020-03-22,21,21,0,0,0
TF,2020-03-22,51,49,0,0,2
TO,2020-03-22,171,55,3,0,113
V,2020-03-22,180,166,13,0,1
VA,2020-03-22,113,108,5,0,0
VI,2020-03-22,93,91,0,0,2
Z,2020-03-22,130,130,0,0,0
ZA,2020-03-22,26,15,11,0,0
A,2020-03-23,166,149,16,0,1
AB,2020-03-23,145,36,0,0,109
AL,2020-03-23,23,23,0,0,0
AV,2020-03-23,55,52,3,0,0
B,2020-03-23,1234,1156,0,10,68
BA,2020-03-23,56,56,0,0,0
BI,2020-03-23,271,254,0,0,17
BU,2020-03-23,70,56,14,0,0
C,2020-03-23,134,134,0,0,0
CA,2020-03-23,56,52,4,0,0
CC,2020-03-23,172,137,35,0,0
CE,2020-03-23,9,0,6,0,3
CO,2020-03-23,66,64,2,0,0
CR,2020-03-23,294,95,3,1,195
CS,2020-03-23,57,54,3,0,0
CU,2020-03-23,61,30,3,0,28
GC,2020-03-23,31,28,0,0,3
GI,2020-03-23,112,106,0,1,5
GR,2020-03-23,77,76,1,0,0
GU,2020-03-23,61,17,2,0,42
H,2020-03-23,14,14,0,0,0
HU,2020-03-23,31,31,0,0,0
J,2020-03-23,81,75,6,0,0
L,2020-03-23,86,81,0,0,5
LE,2020-03-23,129,113,16,0,0
LO,2020-03-23,158,155,3,0,0
LU,2020-03-23,50,49,1,0,0
M,2020-03-23,2134,2129,0,0,5
MA,2020-03-23,105,95,10,0,0
ME,2020-03-23,5,4,0,0,1
MU,2020-03-23,128,100,28,0,0
NA,2020-03-23,242,161,81,0,0
O,2020-03-23,70,70,0,0,0
OR,2020-03-23,74,73,1,0,0
P,2020-03-23,35,32,3,0,0
PM,2020-03-23,82,79,3,0,0
PO,2020-03-23,125,121,2,0,2
S,2020-03-23,88,88,0,0,0
SA,2020-03-23,138,113,25,0,0
SE,2020-03-23,140,136,4,0,0
SG,2020-03-23,128,111,17,0,0
SO,2020-03-23,63,52,11,0,0
SS,2020-03-23,113,108,0,0,5
T,2020-03-23,70,55,0,0,15
TE,2020-03-23,18,18,0,0,0
TF,2020-03-23,66,63,0,0,3
TO,2020-03-23,193,70,5,0,118
V,2020-03-23,262,228,32,0,2
VA,2020-03-23,130,123,7,0,0
VI,2020-03-23,99,98,0,0,1
Z,2020-03-23,216,216,0,0,0
ZA,2020-03-23,24,15,9,0,0
A,2020-03-24,121,112,8,0,1
AB,2020-03-24,141,48,3,0,90
AL,2020-03-24,29,29,0,0,0
AV,2020-03-24,56,52,3,0,1
B,2020-03-24,1170,1120,0,1,49
BA,2020-03-24,37,35,2,0,0
BI,2020-03-24,227,210,0,0,17
BU,2020-03-24,54,49,5,0,0
C,2020-03-24,114,113,0,0,1
CA,2020-03-24,47,45,2,0,0
CC,2020-03-24,119,98,21,0,0
CE,2020-03-24,8,0,0,0,8
CO,2020-03-24,48,47,1,0,0
CR,2020-03-24,229,94,5,1,129
CS,2020-03-24,51,46,1,0,4
CU,2020-03-24,52,19,5,0,28
GC,2020-03-24,17,17,0,0,0
GI,2020-03-24,104,88,0,1,15
GR,2020-03-24,101,95,6,0,0
GU,2020-03-24,49,15,1,0,33
H,2020-03-24,9,8,1,0,0
HU,2020-03-24,34,34,0,0,0
J,2020-03-24,59,56,3,0,0
L,2020-03-24,49,41,0,2,6
LE,2020-03-24,68,48,20,0,0
LO,2020-03-24,118,118,0,0,0
LU,2020-03-24,32,31,0,0,1
M,2020-03-24,1999,1992,1,0,6
MA,2020-03-24,104,95,9,0,0
ME,2020-03-24,1,1,0,0,0
MU,2020-03-24,78,61,17,0,0
NA,2020-03-24,278,198,80,0,0
O,2020-03-24,58,58,0,0,0
OR,2020-03-24,50,50,0,0,0
P,2020-03-24,36,32,4,0,0
PM,2020-03-24,66,65,1,0,0
PO,2020-03-24,99,97,1,0,1
S,2020-03-24,57,57,0,0,0
SA,2020-03-24,122,102,20,0,0
SE,2020-03-24,95,88,7,0,0
SG,2020-03-24,119,107,12,0,0
SO,2020-03-24,47,22,25,0,0
SS,2020-03-24,65,64,0,0,1
T,2020-03-24,86,84,0,0,2
TE,2020-03-24,14,14,0,0,0
TF,2020-03-24,46,42,0,0,4
TO,2020-03-24,171,72,3,0,96
V,2020-03-24,167,148,17,0,2
VA,2020-03-24,132,124,7,1,0
VI,2020-03-24,104,103,0,0,1
Z,2020-03-24,144,144,0,0,0
ZA,2020-03-24,30,20,10,0,0
A,2020-03-25,135,114,17,0,4
AB,2020-03-25,106,28,5,0,73
AL,2020-03-25,16,16,0,0,0
AV,2020-03-25,89,86,3,0,0
B,2020-03-25,1142,1093,0,3,46
BA,2020-03-25,30,29,1,0,0
BI,2020-03-25,239,223,0,0,16
BU,2020-03-25,69,50,19,0,0
C,2020-03-25,127,124,2,0,1
CA,2020-03-25,43,38,5,0,0
CC,2020-03-25,120,90,30,0,0
CE,2020-03-25,9,1,2,0,6
CO,2020-03-25,63,60,2,0,1
CR,2020-03-25,260,103,8,3,146
CS,2020-03-25,62,59,3,0,0
CU,2020-03-25,58,22,4,0,32
GC,2020-03-25,18,18,0,0,0
GI,2020-03-25,83,77,0,0,6
GR,2020-03-25,94,89,5,0,0
GU,2020-03-25,46,18,0,0,28
H,2020-03-25,16,16,0,0,0
HU,2020-03-25,17,17,0,0,0
J,2020-03-25,56,51,5,0,0
L,2020-03-25,45,38,0,0,7
LE,2020-03-25,95,82,13,0,0
LO,2020-03-25,133,132,1,0,0
LU,2020-03-25,39,39,0,0,0
M,2020-03-25,1781,1780,0,0,1
MA,2020-03-25,107,99,8,0,0
ME,2020-03-25,4,3,1,0,0
MU,2020-03-25,84,65,17,0,2
NA,2020-03-25,242,182,60,0,0
O,2020-03-25,57,57,0,0,0
OR,2020-03-25,43,42,1,0,0
P,2020-03-25,30,26,4,0,0
PM,2020-03-25,84,80,3,0,1
PO,2020-03-25,79,78,1,0,0
S,2020-03-25,57,57,0,0,0
SA,2020-03-25,123,111,12,0,0
SE,2020-03-25,127,118,9,0,0
SG,2020-03-25,90,79,11,0,0
SO,2020-03-25,65,52,13,0,0
SS,2020-03-25,76,74,0,0,2
T,2020-03-25,51,43,0,0,8
TE,2020-03-25,27,27,0,0,0
TF,2020-03-25,37,36,0,0,1
TO,2020-03-25,191,69,3,0,119
V,2020-03-25,210,184,22,0,4
VA,2020-03-25,106,97,9,0,0
VI,2020-03-25,96,94,0,0,2
Z,2020-03-25,144,143,0,0,1
ZA,2020-03-25,27,14,13,0,0
A,2020-03-26,117,109,8,0,0
AB,2020-03-26,148,42,1,0,105
AL,2020-03-26,12,10,2,0,0
AV,2020-03-26,45,42,3,0,0
B,2020-03-26,1164,1122,0,1,41
BA,2020-03-26,38,37,1,0,0
BI,2020-03-26,200,189,0,0,11
BU,2020-03-26,53,42,11,0,0
C,2020-03-26,97,93,4,0,0
CA,2020-03-26,40,35,5,0,0
CC,2020-03-26,97,81,16,0,0
CE,2020-03-26,5,1,1,0,3
CO,2020-03-26,93,92,1,0,0
CR,2020-03-26,199,104,5,2,88
CS,2020-03-26,48,43,4,0,1
CU,2020-03-26,60,22,5,0,33
GC,2020-03-26,21,21,0,0,0
GI,2020-03-26,97,92,0,0,5
GR,2020-03-26,83,79,4,0,0
GU,2020-03-26,33,7,0,0,26
H,2020-03-26,13,13,0,0,0
HU,2020-03-26,31,31,0,0,0
J,2020-03-26,50,42,7,1,0
L,2020-03-26,56,47,0,0,9
LE,2020-03-26,58,46,12,0,0
LO,2020-03-26,114,112,2,0,0
LU,2020-03-26,36,36,0,0,0
M,2020-03-26,1554,1551,0,0,3
MA,2020-03-26,86,75,11,0,0
ME,2020-03-26,6,5,1,0,0
MU,2020-03-26,47,36,11,0,0
NA,2020-03-26,167,117,50,0,0
O,2020-03-26,77,77,0,0,0
OR,2020-03-26,48,48,0,0,0
P,2020-03-26,39,35,4,0,0
PM,2020-03-26,73,68,5,0,0
PO,2020-03-26,119,118,0,0,1
S,2020-03-26,39,39,0,0,0
SA,2020-03-26,119,96,23,0,0
SE,2020-03-26,95,89,6,0,0
SG,2020-03-26,92,84,8,0,0
SO,2020-03-26,39,29,10,0,0
SS,2020-03-26,66,65,0,0,1
T,2020-03-26,68,59,0,0,9
TE,2020-03-26,24,24,0,0,0
TF,2020-03-26,40,38,0,0,2
TO,2020-03-26,144,65,5,0,74
V,2020-03-26,143,118,21,0,4
VA,2020-03-26,91,89,2,0,0
VI,2020-03-26,99,97,0,0,2
Z,2020-03-26,110,110,0,0,0
ZA,2020-03-26,22,17,5,0,0
A,2020-03-27,119,100,15,0,4
AB,2020-03-27,101,29,2,0,70
AL,2020-03-27,19,18,1,0,0
AV,2020-03-27,64,60,4,0,0
B,2020-03-27,1009,971,0,5,33
BA,2020-03-27,22,22,0,0,0
BI,2020-03-27,263,258,0,0,5
BU,2020-03-27,41,34,7,0,0
C,2020-03-27,141,138,2,0,1
CA,2020-03-27,30,28,2,0,0
CC,2020-03-27,86,68,18,0,0
CE,2020-03-27,2,0,1,0,1
CO,2020-03-27,63,60,3,0,0
CR,2020-03-27,192,89,2,3,98
CS,2020-03-27,33,28,3,0,2
CU,2020-03-27,57,17,3,0,37
GC,2020-03-27,25,24,0,0,1
GI,2020-03-27,102,97,0,0,5
GR,2020-03-27,115,109,6,0,0
GU,2020-03-27,33,10,2,0,21
H,2020-03-27,14,14,0,0,0
HU,2020-03-27,26,26,0,0,0
J,2020-03-27,45,38,7,0,0
L,2020-03-27,70,62,0,1,7
LE,2020-03-27,94,78,16,0,0
LO,2020-03-27,129,126,2,0,1
LU,2020-03-27,31,31,0,0,0
M,2020-03-27,1496,1493,0,0,3
MA,2020-03-27,55,50,5,0,0
ME,2020-03-27,5,3,0,0,2
MU,2020-03-27,52,36,14,0,2
NA,2020-03-27,161,115,46,0,0
O,2020-03-27,70,70,0,0,0
OR,2020-03-27,50,49,1,0,0
P,2020-03-27,41,36,5,0,0
PM,2020-03-27,40,37,2,0,1
PO,2020-03-27,84,83,0,0,1
S,2020-03-27,74,74,0,0,0
SA,2020-03-27,88,76,12,0,0
SE,2020-03-27,82,75,7,0,0
SG,2020-03-27,55,50,5,0,0
SO,2020-03-27,41,31,10,0,0
SS,2020-03-27,70,68,0,0,2
T,2020-03-27,75,66,0,0,9
TE,2020-03-27,24,24,0,0,0
TF,2020-03-27,46,45,0,0,1
TO,2020-03-27,124,54,5,0,65
V,2020-03-27,179,164,9,0,6
VA,2020-03-27,78,74,4,0,0
VI,2020-03-27,65,61,0,0,4
Z,2020-03-27,163,162,0,0,1
ZA,2020-03-27,22,17,5,0,0
A,2020-03-28,100,90,9,0,1
AB,2020-03-28,80,17,6,0,57
AL,2020-03-28,20,17,3,0,0
AV,2020-03-28,69,64,5,0,0
B,2020-03-28,1092,1056,0,4,32
BA,2020-03-28,15,14,1,0,0
BI,2020-03-28,180,173,0,0,7
BU,2020-03-28,45,32,13,0,0
C,2020-03-28,115,113,0,0,2
CA,2020-03-28,34,28,6,0,0
CC,2020-03-28,79,56,23,0,0
CE,2020-03-28,5,0,0,0,5
CO,2020-03-28,69,66,3,0,0
CR,2020-03-28,143,72,3,1,67
CS,2020-03-28,33,28,0,0,5
CU,2020-03-28,44,12,6,0,26
GC,2020-03-28,12,12,0,0,0
GI,2020-03-28,95,87,0,0,8
GR,2020-03-28,50,49,1,0,0
GU,2020-03-28,27,9,0,0,18
H,2020-03-28,17,14,3,0,0
HU,2020-03-28,26,26,0,0,0
J,2020-03-28,41,36,5,0,0
L,2020-03-28,61,50,0,1,10
LE,2020-03-28,77,64,13,0,0
LO,2020-03-28,100,100,0,0,0
LU,2020-03-28,22,22,0,0,0
M,2020-03-28,1258,1256,0,0,2
MA,2020-03-28,54,48,6,0,0
ME,2020-03-28,4,3,1,0,0
MU,2020-03-28,40,29,11,0,0
NA,2020-03-28,140,108,32,0,0
O,2020-03-28,53,53,0,0,0
OR,2020-03-28,31,31,0,0,0
P,2020-03-28,29,28,1,0,0
PM,2020-03-28,36,32,4,0,0
PO,2020-03-28,168,167,1,0,0
S,2020-03-28,68,68,0,0,0
SA,2020-03-28,99,86,13,0,0
SE,2020-03-28,39,38,1,0,0
SG,2020-03-28,55,51,4,0,0
SO,2020-03-28,28,20,8,0,0
SS,2020-03-28,49,46,0,0,3
T,2020-03-28,79,69,0,0,10
TE,2020-03-28,14,14,0,0,0
TF,2020-03-28,24,23,0,0,1
TO,2020-03-28,116,56,10,0,50
V,2020-03-28,113,100,10,0,3
VA,2020-03-28,111,109,2,0,0
VI,2020-03-28,61,60,0,0,1
Z,2020-03-28,107,107,0,0,0
ZA,2020-03-28,10,7,3,0,0
A,2020-03-29,60,48,11,0,1
AB,2020-03-29,91,23,4,0,64
AL,2020-03-29,26,23,3,0,0
AV,2020-03-29,28,28,0,0,0
B,2020-03-29,832,791,0,5,36
BA,2020-03-29,13,13,0,0,0
BI,2020-03-29,144,136,0,0,8
BU,2020-03-29,41,36,5,0,0
C,2020-03-29,92,91,1,0,0
CA,2020-03-29,35,34,1,0,0
CC,2020-03-29,46,35,11,0,0
CE,2020-03-29,7,0,0,0,7
CO,2020-03-29,42,42,0,0,0
CR,2020-03-29,106,56,5,0,45
CS,2020-03-29,43,39,0,0,4
CU,2020-03-29,37,12,2,0,23
GC,2020-03-29,10,10,0,0,0
GI,2020-03-29,80,72,0,0,8
GR,2020-03-29,85,81,4,0,0
GU,2020-03-29,22,9,3,0,10
H,2020-03-29,10,9,1,0,0
HU,2020-03-29,40,40,0,0,0
J,2020-03-29,48,42,6,0,0
L,2020-03-29,59,49,0,1,9
LE,2020-03-29,75,67,8,0,0
LO,2020-03-29,87,85,2,0,0
LU,2020-03-29,32,32,0,0,0
M,2020-03-29,874,870,1,0,3
MA,2020-03-29,54,49,5,0,0
ME,2020-03-29,5,4,0,0,1
MU,2020-03-29,35,23,12,0,0
NA,2020-03-29,96,79,17,0,0
O,2020-03-29,40,40,0,0,0
OR,2020-03-29,37,37,0,0,0
P,2020-03-29,26,24,2,0,0
PM,2020-03-29,37,36,1,0,0
PO,2020-03-29,37,36,0,0,1
S,2020-03-29,39,39,0,0,0
SA,2020-03-29,98,93,5,0,0
SE,2020-03-29,40,39,1,0,0
SG,2020-03-29,65,58,7,0,0
SO,2020-03-29,29,22,7,0,0
SS,2020-03-29,56,55,0,0,1
T,2020-03-29,64,58,0,0,6
TE,2020-03-29,17,17,0,0,0
TF,2020-03-29,32,32,0,0,0
TO,2020-03-29,114,71,6,0,37
V,2020-03-29,114,96,12,0,6
VA,2020-03-29,55,54,1,0,0
VI,2020-03-29,68,49,0,0,19
Z,2020-03-29,79,79,0,0,0
ZA,2020-03-29,7,6,1,0,0
A,2020-03-30,73,64,8,0,1
AB,2020-03-30,102,22,4,0,76
AL,2020-03-30,9,7,2,0,0
AV,2020-03-30,52,47,4,0,1
B,2020-03-30,985,918,0,7,60
BA,2020-03-30,20,17,3,0,0
BI,2020-03-30,190,176,0,0,14
BU,2020-03-30,38,21,17,0,0
C,2020-03-30,119,113,4,0,2
CA,2020-03-30,39,33,6,0,0
CC,2020-03-30,86,48,38,0,0
CE,2020-03-30,5,0,1,0,4
CO,2020-03-30,63,61,2,0,0
CR,2020-03-30,202,111,7,3,81
CS,2020-03-30,26,23,2,0,1
CU,2020-03-30,50,15,4,0,31
GC,2020-03-30,14,14,0,0,0
GI,2020-03-30,87,74,0,0,13
GR,2020-03-30,62,55,7,0,0
GU,2020-03-30,39,18,2,0,19
H,2020-03-30,11,11,0,0,0
HU,2020-03-30,11,11,0,0,0
J,2020-03-30,49,43,6,0,0
L,2020-03-30,50,44,0,1,5
LE,2020-03-30,57,47,10,0,0
LO,2020-03-30,117,116,1,0,0
LU,2020-03-30,19,19,0,0,0
M,2020-03-30,1095,1092,1,0,2
MA,2020-03-30,42,35,7,0,0
ME,2020-03-30,3,3,0,0,0
MU,2020-03-30,41,26,15,0,0
NA,2020-03-30,245,211,34,0,0
O,2020-03-30,45,45,0,0,0
OR,2020-03-30,72,71,1,0,0
P,2020-03-30,28,24,4,0,0
PM,2020-03-30,66,61,3,0,2
PO,2020-03-30,72,70,0,0,2
S,2020-03-30,28,28,0,0,0
SA,2020-03-30,65,58,7,0,0
SE,2020-03-30,66,57,9,0,0
SG,2020-03-30,75,63,12,0,0
SO,2020-03-30,36,28,8,0,0
SS,2020-03-30,49,47,0,0,2
T,2020-03-30,77,69,0,0,8
TE,2020-03-30,23,23,0,0,0
TF,2020-03-30,37,35,0,0,2
TO,2020-03-30,128,64,5,0,59
V,2020-03-30,157,135,15,0,7
VA,2020-03-30,132,130,2,0,0
VI,2020-03-30,82,81,0,0,1
Z,2020-03-30,97,97,0,0,0
ZA,2020-03-30,17,7,10,0,0
A,2020-03-31,77,65,10,0,2
AB,2020-03-31,93,28,5,0,60
AL,2020-03-31,14,14,0,0,0
AV,2020-03-31,22,17,5,0,0
B,2020-03-31,928,893,0,1,34
BA,2020-03-31,5,4,1,0,0
BI,2020-03-31,173,162,0,0,11
BU,2020-03-31,33,31,2,0,0
C,2020-03-31,49,48,0,0,1
CA,2020-03-31,21,21,0,0,0
CC,2020-03-31,54,32,22,0,0
CE,2020-03-31,2,0,0,0,2
CO,2020-03-31,35,34,1,0,0
CR,2020-03-31,131,65,13,2,51
CS,2020-03-31,19,17,1,0,1
CU,2020-03-31,36,10,4,0,22
GC,2020-03-31,6,6,0,0,0
GI,2020-03-31,99,93,0,0,6
GR,2020-03-31,39,38,1,0,0
GU,2020-03-31,22,4,1,0,17
H,2020-03-31,21,21,0,0,0
HU,2020-03-31,17,17,0,0,0
J,2020-03-31,39,34,5,0,0
L,2020-03-31,36,33,0,0,3
LE,2020-03-31,26,20,6,0,0
LO,2020-03-31,108,105,3,0,0
LU,2020-03-31,19,18,1,0,0
M,2020-03-31,1078,1077,0,0,1
MA,2020-03-31,31,28,3,0,0
ME,2020-03-31,3,3,0,0,0
MU,2020-03-31,30,23,7,0,0
NA,2020-03-31,151,125,26,0,0
O,2020-03-31,42,42,0,0,0
OR,2020-03-31,43,43,0,0,0
P,2020-03-31,32,29,3,0,0
PM,2020-03-31,48,45,3,0,0
PO,2020-03-31,56,52,3,0,1
S,2020-03-31,33,33,0,0,0
SA,2020-03-31,86,78,8,0,0
SE,2020-03-31,54,48,6,0,0
SG,2020-03-31,53,47,6,0,0
SO,2020-03-31,28,25,3,0,0
SS,2020-03-31,59,51,0,0,8
T,2020-03-31,65,51,0,0,14
TE,2020-03-31,15,15,0,0,0
TF,2020-03-31,22,21,0,0,1
TO,2020-03-31,129,61,7,0,61
V,2020-03-31,85,69,12,0,4
VA,2020-03-31,111,110,1,0,0
VI,2020-03-31,37,37,0,0,0
Z,2020-03-31,84,84,0,0,0
ZA,2020-03-31,10,4,6,0,0
A,2020-04-01,75,62,13,0,0
AB,2020-04-01,75,32,7,0,36
AL,2020-04-01,16,14,2,0,0
AV,2020-04-01,55,47,8,0,0
B,2020-04-01,1057,1017,0,7,33
BA,2020-04-01,38,34,4,0,0
BI,2020-04-01,170,155,0,0,15
BU,2020-04-01,53,38,15,0,0
C,2020-04-01,115,112,2,0,1
CA,2020-04-01,29,26,3,0,0
CC,2020-04-01,91,52,39,0,0
CE,2020-04-01,8,0,6,0,2
CO,2020-04-01,49,47,2,0,0
CR,2020-04-01,150,66,10,1,73
CS,2020-04-01,33,29,1,0,3
CU,2020-04-01,38,10,5,0,23
GC,2020-04-01,5,5,0,0,0
GI,2020-04-01,110,103,0,0,7
GR,2020-04-01,76,69,7,0,0
GU,2020-04-01,39,17,2,0,20
H,2020-04-01,12,11,1,0,0
HU,2020-04-01,19,19,0,0,0
J,2020-04-01,54,49,4,0,1
L,2020-04-01,54,47,0,1,6
LE,2020-04-01,54,32,22,0,0
LO,2020-04-01,108,107,1,0,0
LU,2020-04-01,21,19,0,0,2
M,2020-04-01,1352,1350,0,0,2
MA,2020-04-01,54,48,6,0,0
ME,2020-04-01,5,5,0,0,0
MU,2020-04-01,28,19,9,0,0
NA,2020-04-01,233,195,38,0,0
O,2020-04-01,29,29,0,0,0
OR,2020-04-01,38,38,0,0,0
P,2020-04-01,32,26,6,0,0
PM,2020-04-01,84,81,3,0,0
PO,2020-04-01,66,64,2,0,0
S,2020-04-01,72,72,0,0,0
SA,2020-04-01,106,89,17,0,0
SE,2020-04-01,66,59,7,0,0
SG,2020-04-01,59,48,11,0,0
SO,2020-04-01,38,29,9,0,0
SS,2020-04-01,66,63,0,0,3
T,2020-04-01,64,51,0,0,13
TE,2020-04-01,22,22,0,0,0
TF,2020-04-01,47,46,0,0,1
TO,2020-04-01,156,65,11,0,80
V,2020-04-01,132,111,17,1,3
VA,2020-04-01,133,120,13,0,0
VI,2020-04-01,52,48,0,0,4
Z,2020-04-01,116,115,0,0,1
ZA,2020-04-01,31,20,11,0,0
A,2020-04-02,58,45,12,0,1
AB,2020-04-02,88,22,4,0,62
AL,2020-04-02,16,15,1,0,0
AV,2020-04-02,49,47,2,0,0
B,2020-04-02,874,846,0,2,26
BA,2020-04-02,32,23,9,0,0
BI,2020-04-02,158,146,0,0,12
BU,2020-04-02,57,45,12,0,0
C,2020-04-02,88,85,2,0,1
CA,2020-04-02,21,20,1,0,0
CC,2020-04-02,43,27,16,0,0
CE,2020-04-02,2,0,1,0,1
CO,2020-04-02,28,25,3,0,0
CR,2020-04-02,104,57,7,1,39
CS,2020-04-02,51,48,3,0,0
CU,2020-04-02,31,13,1,0,17
GC,2020-04-02,16,14,0,0,2
GI,2020-04-02,88,79,0,0,9
GR,2020-04-02,52,45,7,0,0
GU,2020-04-02,25,8,1,0,16
H,2020-04-02,8,8,0,0,0
HU,2020-04-02,12,12,0,0,0
J,2020-04-02,40,29,11,0,0
L,2020-04-02,53,47,0,0,6
LE,2020-04-02,51,46,5,0,0
LO,2020-04-02,100,99,1,0,0
